manufactor,name,ename,aprice,sprice,laptop_size,laptop_weight,laptop_type,Screen_size,Screen_type,Screen_resolution,CPU_manufacturer,CPU_series,CPU_model,CPU_frequency,cache_memory,RAM,RAM_type,hard_disk,internal_memory,graphic_manufacturer,graphic_model,graphic_memory,Laptop_id
apple,"
لپ تاپ 13 اینچی اپل مدل MacBook Pro MXK62 2020 همراه با تاچ بار
","
MacBook Pro MXK62 2020 Core i5 13 inch with Touch Bar and Retina Display Laptop
","57,888,000 تومان","58,888,000 تومان",15 * 212 * 304 میلیمتر,1.4 کیلوگرم,مک‌بوک,13.3 اینچ,LED-backlit display with IPS technology,1600 * 2560,INTEL,Core i5,1.4 گیگاهرتز,3.9 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,256 گیگابایت,SSD,Intel,Intel Iris Plus Graphics 645,,109611
apple,"
لپ تاپ اپل مک بوک پرو 2019 مدل MUHR2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro MUHR2 2019 Core i5 13 inch with Touch Bar and Retina Display Laptop
","70,130,000 تومان","71,130,000 تومان",15 * 213 * 305 میلیمتر,1.37 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LCD,1600 * 2560,INTEL,Core i5,1.4 گیگاهرتز,3.9 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,256 گیگابایت,SSD,AMD,Intel Iris Plus Graphics 645,,74294
apple,"
لپ تاپ اپل مک بوک ایر 2019 مدل MVFN2
","
MacBook Air 2019 MVFN2 13.3 inch with Retina Display Laptop
","30,330,000 تومان","30,530,000 تومان",305 * 15 * 305 میلیمتر,1.25 کیلوگرم,مک‌بوک,13.3 اینچ,IPS,1600 * 2560,INTEL,Core i5,1.6 گیگاهرتز,3.6 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,256 گیگابایت,SSD,Intel,UHD Graphics 617,,74396
apple,"
لپ تاپ اپل مک بوک پرو 2019 مدل MV992 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2019  MV992 Core i5 2.4GHz 13 inch with Touch Bar and Retina Display Laptop
","25,190,000 تومان","35,729,000 تومان",15 * 213 * 305 میلیمتر,1.37 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LCD,1600 * 2560,INTEL,Core i5,2.4 گیگا هرتز,4.1 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,256 گیگابایت,SSD,AMD,Intel Iris Plus Graphics 655,,75065
apple,"
لپ تاپ اپل مک بوک ایر 2019 مدل MVH62 با رم 16 گیگابایت و حافظه 512 گیگابایت
","
MacBook Air Customize 2019 MVH62 13.3 inch 512GB Retina Display Laptop
","37,174,000 تومان","37,299,000 تومان",305 * 15 * 305 میلیمتر,1.25 کیلوگرم,مک‌بوک,13.3 اینچ,IPS,1600 * 2560,INTEL,Core i5,1.6 گیگاهرتز,3.6 گیگاهرتز,,16 گیگابایت,2133 مگا هرتز,512 گیگابایت,SSD,Intel,UHD Graphics 617,,75473
apple,"
لپ تاپ اپل مک بوک پرو 2019 مدل MV952 دارای تاچ بار و حافظه یک ترابایت
","
MacBook Pro 2019  MV952 Core i9 15.4 inch with Touch Bar and Retina Display Laptop
","16,950,000 تومان","27,533,000 تومان",15 * 240 * 349 میلیمتر,1.83 کیلوگرم,مک‌بوک,15.4 اینچ,IPS LCD,1800 * 2880,INTEL,Core i9,2.4 گیگا هرتز,16 مگابایت,,32 گیگابایت,DDR4,1 ترابایت,SSD,AMD,Radeon Pro Vega 20 HBM2,4 گیگابایت,76249
apple,"
لپ تاپ 16 اینچ اپل مک بوک پرو 2019 مدل MVVL2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 16-inch MVVL2 Core i7 with Touch Bar and Retina Display Laptop
","27,500,000 تومان","86,180,000 تومان",16 * 245 * 357 میلیمتر,2 کیلوگرم,مک‌بوک,16 اینچ,Retina displayLED‑backlit display with IPS,3072‑by‑1920 native resolution at 226 pixels ,INTEL,Core i7,2.6 گیگا هرتز,4.5 گیگاهرتز,,16 گیگابایت,DDR4,512 گیگابایت,SSD,AMD,AMD Radeon Pro 5300M with 4GB of GDDR6Intel UHD Graphics 630,4 گیگابایت,87058
apple,"
لپ تاپ اپل مک بوک پرو 2019 مدل MV9A2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2019  MV9A2 Core i5 13 inch with Touch Bar and Retina Display Laptop
","20,700,000 تومان","20,900,000 تومان",15 * 213 * 305 میلیمتر,1.37 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LCD,1600 * 2560,INTEL,Core i5,2.4 گیگا هرتز,4.1 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,512 گیگابایت,SSD,AMD,Intel Iris Plus Graphics 655,,74105
apple,"
لپ تاپ 13 اینچی اپل مدل MacBook Pro MXK72 2020 همراه با تاچ بار
","
MacBook Pro MXK72 2020 Core i5 13 inch with Touch Bar and Retina Display Laptop
","16,934,000 تومان","17,099,000 تومان",15 * 212 * 304 میلیمتر,1.4 کیلوگرم,مک‌بوک,13.3 اینچ,LED-backlit display with IPS technology,1600 * 2560,INTEL,Core i5,1.4 گیگاهرتز,3.9 گیگاهرتز,,8 گیگابایت,,512 گیگابایت,SSD,Intel,Intel Iris Plus Graphics 645,,109613
apple,"
لپ تاپ 13 اینچی اپل مدل MacBook Pro MWP82 2020 Core i5 10th همراه با تاچ بار
","
MacBook Pro MWP82 2020 Core i5 10th 13 inch with Touch Bar and Retina Display Laptop
","98,500,000 تومان","99,500,000 تومان",15 * 212 * 304 میلیمتر,1.4 کیلوگرم,مک‌بوک,13.3 اینچ,LED-backlit display with IPS technology,1600 * 2560,INTEL,Core i5,2.0 گیگا هرتز,3.8 گیگاهرتز,,16 گیگابایت,DDR4,1 ترابایت,SSD,Intel,Intel Iris Plus,,109617
apple,"
لپ تاپ 16 اینچ اپل مک بوک پرو 2019 مدل MVVK2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 16-inch MVVK2 Core i9 with Touch Bar and Retina Display Open Box Laptop
","72,500,000 تومان","73,500,000 تومان",16 * 245 * 357 میلیمتر,2 کیلوگرم,مک‌بوک,16 اینچ,Retina displayLED‑backlit display with IPS,3072‑by‑1920 native resolution at 226 pixels ,INTEL,Core i9,2.3 گیگا هرتز,4.8 گیگاهرتز,,16 گیگابایت,DDR4,1 ترابایت,SSD,AMD,AMD Radeon Pro 5500M with 4GB of GDDR6Intel UHD Graphics 630,4 گیگابایت,110506
apple,"
MacBook Air اپل 13 اینچ مدل MGN73 پردازنده Apple M1 chip رم 8GB حافظه 512GB SSD
","
Apple MacBook Air MGN73 2020 - 13 inch Laptop
","36,288,000 تومان","37,288,000 تومان",304.1x212.4x16.1 میلی‌متر,1.29 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,,,8 گیگابایت,,512 گیگابایت,SSD,Apple,8core Apple-designed integrated GPU,,114321
apple,"
MacBook Pro اپل 13 اینچ مدل MYD82 پردازنده M1 رم 8GB حافظه 256GB SSD
","
Apple MacBook Pro MYD82 2020 - 13 inch Laptop 
","42,600,000 تومان","43,600,000 تومان",304.1x212.4x15.6 میلی‌متر,1.4 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,,,8 گیگابایت,,256 گیگابایت,SSD,Apple,8core Apple-designed integrated GPU,,114322
apple,"
MacBook Pro اپل 13 اینچ مدل MYD92 پردازنده M1 رم 8GB حافظه 512GB SSD
","
Apple MacBook Pro MYD92 2020 - 13 inch Laptop 
","103,500,000 تومان","104,000,000 تومان",30.41*21.24*1.56 میلی‌متر,1.4 کیلوگرم,مک‌بوک,13.3 اینچ,IPS technology,1600 * 2560,Apple,M1,Apple M1 Chip,,,8 گیگابایت,,512 گیگابایت,SSD,Apple,,,114329
apple,"
لپ تاپ 13 اینچی اپل مدل MacBook Air CTO 2017 
","
MacBook Air 2017 CTO i7 8GB 256GB 13.3 inch Laptop
","44,100,000 تومان","44,600,000 تومان",17 * 227 * 325 میلیمتر,1.35 کیلوگرم,مک‌بوک,13.3 اینچ,TFT LED-backlit LCD,900 * 1440,INTEL,Core i7,2.2 گیگا هرتز,3.2 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,HD Graphics 6000,,109478
apple,"
لپ تاپ 16 اینچ اپل مک بوک پرو 2019 مدل MVVN2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 16-inch MVVN2 Core i9 with Touch Bar and Retina Display Laptop
","28,530,000 تومان","28,630,000 تومان",16 * 245 * 357 میلیمتر,2 کیلوگرم,مک‌بوک,16 اینچ,Retina displayLED‑backlit display with IPS,3072‑by‑1920 native resolution at 226 pixels ,INTEL,Core i9,2.4 گیگا هرتز,5.0 گیگاهرتز,,32 گیگابایت,DDR4,2 ترابایت,SSD,AMD,AMD Radeon Pro 5500M with 8GB of GDDR6Intel UHD Graphics 630,8 گیگا بایت,107735
apple,"
MacBook Pro اپل 13 اینچ مدل 5YD82 پردازنده M1 رم 8GB حافظه 256GB SSD
","
Apple MacBook Pro 5YD82 2020 Refurbished 13 inch Laptop 
","69,300,000 تومان","70,300,000 تومان",304.1x212.4x15.6 میلی‌متر,1.4 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,,,8 گیگابایت,,256 گیگابایت,SSD,Apple,8core Apple-designed integrated GPU,,125697
apple,"
لپ تاپ اپل 16 اینچی مدل Mac Book Pro 16inch CTO 2021 پردازنده M1 Max رم 64GB حافظه 1TB SSD
","
Apple MacBook Pro 16‑inch CTO 2021 M1 Max 64GB 1TB SSD Laptop
","30,150,000 تومان","46,300,000 تومان",355x248x168 میلی‌متر,2.2 کیلوگرم,مک‌بوک,16.2 اینچ,Liquid Retina XDR display,3456*2234,Apple,M1 Max,M1 Max with 10-core CPU,,,64 گیگابایت,unified memory,1 ترابایت,SSD,Apple,32core GPU16core Neural Engine400GB/s memory bandwidth,,126770
apple,"
لپ تاپ اپل 16 اینچی مدل Mac Book Pro 16inch CTO 2021 پردازنده M1 Max رم 64GB حافظه 2TB SSD
","
Apple MacBook Pro 16‑inch CTO 2021 M1 Max 64GB 2TB SSD Laptop
","44,750,000 تومان","140,000,000 تومان",355x248x168 میلی‌متر,2.2 کیلوگرم,مک‌بوک,16.2 اینچ,Liquid Retina XDR display,3456*2234,Apple,M1 Max,M1 Max with 10-core CPU,,,64 گیگابایت,unified memory,2 ترابایت,SSD,Apple,32core GPU16core Neural Engine400GB/s memory bandwidth,,126771
apple,"
لپ تاپ اپل 16 اینچی مدل Mac Book Pro 16inch CTO 2021 پردازنده M1 Max رم 32GB حافظه 1TB SSD
","
Apple MacBook Pro 16‑inch CTO 2021 M1 Max 32GB 1TB SSD Laptop
","21,784,000 تومان","21,899,000 تومان",355x248x168 میلی‌متر,2.2 کیلوگرم,مک‌بوک,16.2 اینچ,Liquid Retina XDR display,3456*2234,Apple,M1 Max,M1 Max with 10-core CPU,,,32 گیگابایت,unified memory,1 ترابایت,SSD,Apple,32core GPU16core Neural Engine400GB/s memory bandwidth,,127029
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Starlight CTO پردازنده M2 رم 16GB حافظه 1TB SSD گرافیک 10Core GPU
","
Apple MacBook Air 2022 Starlight CTO M2 16GB 1TB SSD 10-Core GPU 13.6 inch Laptop
","42,610,000 تومان","42,960,000 تومان",30.41x21.24x1.11 سانتی ‌متر,1.24 کیلوگرم,مک‌بوک,13.6 اینچ,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,16 گیگابایت,unified memory,1 ترابایت,SSD,Apple,10 هسته ای,,127197
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Midnight CTO پردازنده M2 رم 16GB حافظه 1TB SSD گرافیک 10Core GPU
","
Apple MacBook Air 2022 Midnight CTO M2 16GB 1TB SSD 10-Core GPU 13.6 inch Laptop
","45,000,000 تومان","46,000,000 تومان",30.41x21.24x1.11 سانتی ‌متر,1.24 کیلوگرم,مک‌بوک,13.6 اینچ,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,16 گیگابایت,unified memory,1 ترابایت,SSD,Apple,10 هسته ای,,127205
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Space Gray CTO پردازنده M2 رم 16GB حافظه 1TB SSD گرافیک 10Core GPU
","
Apple MacBook Air 2022 Space Gray CTO M2 16GB 1TB SSD 10-Core GPU 13.6 inch Laptop
","17,249,000 تومان","17,399,000 تومان",30.41x21.24x1.11 سانتی ‌متر,1.24 کیلوگرم,مک‌بوک,13.6 اینچ,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,16 گیگابایت,unified memory,1 ترابایت,SSD,Apple,10 هسته ای,,127268
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Silver CTO پردازنده M2 رم 16GB حافظه 1TB SSD گرافیک 10Core GPU
","
Apple MacBook Air 2022 Silver CTO M2 16GB 1TB SSD 10-Core GPU 13.6 inch Laptop
","21,300,000 تومان","21,400,000 تومان",30.41x21.24x1.11 سانتی ‌متر,1.24 کیلوگرم,مک‌بوک,13.6 اینچ,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,16 گیگابایت,unified memory,1 ترابایت,SSD,Apple,10 هسته ای,,127269
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Midnight CTO پردازنده M2 رم 24GB حافظه 1TB SSD گرافیک 10Core GPU
","
Apple MacBook Air 2022 Midnight CTO M2 24GB 1TB SSD 10-Core GPU 13.6 inch Laptop
","44,900,000 تومان","17,370,000 تومان",30.41x21.24x1.11 سانتی ‌متر,1.24 کیلوگرم,مک‌بوک,13.6 اینچ,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,24 گیگابایت,unified memory,1 ترابایت,SSD,Apple,10 هسته ای,,127287
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Starlight CTO پردازنده M2 رم 24GB حافظه 1TB SSD گرافیک 10Core GPU
","
Apple MacBook Air 2022 Starlight CTO M2 24GB 1TB SSD 10-Core GPU 13.6 inch Laptop
","56,888,000 تومان","57,888,000 تومان",30.41x21.24x1.11 سانتی ‌متر,1.24 کیلوگرم,مک‌بوک,13.6 اینچ,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,24 گیگابایت,unified memory,1 ترابایت,SSD,Apple,10 هسته ای,,127439
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Space Gray CTO پردازنده M2 رم 24GB حافظه 1TB SSD گرافیک 10Core GPU
","
Apple MacBook Air 2022 Space Gray CTO M2 24GB 1TB SSD 10-Core GPU 13.6 inch Laptop
","37,249,000 تومان","37,399,000 تومان",30.41x21.24x1.11 سانتی ‌متر,1.24 کیلوگرم,مک‌بوک,13.6 اینچ,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,24 گیگابایت,unified memory,1 ترابایت,SSD,Apple,10 هسته ای,,127440
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Silver CTO پردازنده M2 رم 24GB حافظه 1TB SSD گرافیک 10Core GPU
","
Apple MacBook Air 2022 Silver CTO M2 24GB 1TB SSD 10-Core GPU 13.6 inch Laptop
","21,050,000 تومان","21,150,000 تومان",30.41x21.24x1.11 سانتی ‌متر,1.24 کیلوگرم,مک‌بوک,13.6 اینچ,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,24 گیگابایت,unified memory,1 ترابایت,SSD,Apple,10 هسته ای,,127441
apple,"
لپ تاپ اپل 14 اینچی مدل Mac Book Pro 14inch CTO 2021 MKH53 پردازنده M1 Max رم 64GB حافظه 2TB SSD
","
Apple MacBook Pro 14‑inch CTO 2021 MKH53 M1 Max 64GB 2TB SSD Laptop
","49,388,000 تومان","50,388,000 تومان",1.55x31.26 x22.12 سانتیمتر,1.6 کیلوگرم,مک‌بوک,14.2 اینچ,Liquid Retina XDR display,3024*1964,Apple,M1 Max,M1 Max with 10-core CPU,,,64 گیگابایت,unified memory,2 ترابایت,SSD,Apple,32core GPU16core Neural Engine400GB/s memory bandwidth,,127789
apple,"
لپ تاپ اپل 13.3 اینچی مدل Apple MacBook Pro 2022 CTO MNEW3 پردازنده M2 رم 24GB حافظه 1TB SSD
","
Apple MacBook Pro 2022 CTO MNEW3 13.3"" M2 24GB 1TB SSD Laptop
","18,055,000 تومان","78,288,000 تومان",1.56*30.41*21.24 سانتی ‌متر,1.4 کیلوگرم,مک‌بوک,13.3 اینچ,Liquid Retina XDR,1600 * 2560,Apple,M2,"M2 chip with 8‑core CPU, 10‑core GPU, 16‑core Neural Engine",,,24 گیگابایت,unified memory,1 ترابایت,SSD,Apple,10core GPU16-core Neural Engine100GB/s memory bandwidth,,127790
apple,"
لپ تاپ اپل 16 اینچ مدل Mac Book Pro 16inch MK1F3 پردازنده M1 Pro رم 16GB حافظه 1TB SSD
","
Apple MacBook Pro 16‑inch MK1F3 M1 Pro 16GB 1TB SSD Laptop
","72,874,000 تومان","72,999,000 تومان",355x248x168 میلی‌متر,2.2 کیلوگرم,مک‌بوک,16.2 اینچ,Liquid Retina XDR display,3456*2234,Apple,M1 Pro,M1 Pro with 10-core CPU,,,16 گیگابایت,unified memory,1 ترابایت,SSD,Apple,16core GPU16core Neural Engine200GB/s memory bandwidth,,122118
apple,"
لپ تاپ اپل 16 اینچ مدل Mac Book Pro 16inch MK1A3 پردازنده M1 Max رم 32GB حافظه 1TB SSD
","
Apple MacBook Pro 16‑inch MK1A3 M1 Max 32GB 1TB SSD Laptop
","17,590,000 تومان","78,288,000 تومان",355x248x168 میلی‌متر,2.2 کیلوگرم,مک‌بوک,16.2 اینچ,Liquid Retina XDR display,3456*2234,Apple,M1 Max,M1 Max with 10-core CPU,,,32 گیگابایت,unified memory,1 ترابایت,SSD,Apple,32core GPU16core Neural Engine400GB/s memory bandwidth,,122119
apple,"
لپ تاپ اپل 16 اینچ مدل Mac Book Pro 16inch MK1H3 پردازنده M1 Max رم 32GB حافظه 1TB SSD
","
Apple MacBook Pro 16‑inch MK1H3 M1 Max 32GB 1TB SSD Laptop
","16,650,000 تومان","50,300,000 تومان",355x248x168 میلی‌متر,2.2 کیلوگرم,مک‌بوک,16.2 اینچ,Liquid Retina XDR display,3456*2234,Apple,M1 Max,M1 Max with 10-core CPU,,,32 گیگابایت,unified memory,1 ترابایت,SSD,Apple,32core GPU16core Neural Engine400GB/s memory bandwidth,,122120
apple,"
MacBook Air اپل 13 اینچ مدل CTO پردازنده M1 رم 16GB حافظه 256GBB SSD خاکستری
","
Apple MacBook Air CTO Gray M1 16GB 256GB SSD 13 inch Laptop
","16,474,000 تومان","16,599,000 تومان",304.1x 212.4 x 16.1 میلی‌متر,1.40 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,2.8 گیگا هرتز,,16 گیگابایت,,256 گیگابایت,SSD,Apple,7core Apple-designed integrated GPU,,123124
apple,"
لپ تاپ اپل 13 اینچ مدل Mac Book Air CTO پردازنده Core i5 رم 16 گیگابایت و حافظه 256 گیگابایت
","
MacBook Air CTO 13.3 inch Core i5 16GB RAM 256GB SSD Retina Display Laptop
","11,900,000 تومان","12,000,000 تومان",305 * 15 * 305 میلیمتر,1.25 کیلوگرم,مک‌بوک,13.3 اینچ,IPS,1600 * 2560,INTEL,Core i5,1.1 گیگاهرتز,3.5 گیگاهرتز,,16 گیگابایت,unified memory,256 گیگابایت,SSD,Intel,Intel Iris Plus,,123672
apple,"
MacBook Air اپل 13 اینچ مدل MGQN3 پردازنده M1 رم 16GB حافظه 1TB SSD خاکستری
","
Apple MacBook Air MGQN3 M1 8Core GPU 8CORE 16GB 1TB SSD 13 inch Laptop
","17,590,000 تومان","55,380,000 تومان",304.1x 212.4 x 16.1 میلی‌متر,1.29 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,2.8 گیگا هرتز,,16 گیگابایت,unified memory,1 ترابایت,SSD,Apple,8core Apple-designed integrated GPU,,124343
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Midnight MLY33  پردازنده M2 رم 8GB حافظه 256GB SSD
","
Apple MacBook Air 2022 Midnight MLY33 M2 8GB 256GB SSD 13.6 inch Laptop
","58,000,000 تومان","27,899,000 تومان",30.41x21.24x1.11 سانتی ‌متر,1.24 کیلوگرم,مک‌بوک,13.6 اینچ,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/8core GPU,,,8 گیگابایت,unified memory,256 گیگابایت,SSD,Apple,,,125328
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Starlight MLY13  پردازنده M2 رم 8GB حافظه 256GB SSD
","
Apple MacBook Air 2022 Starlight MLY13 M2 8GB 256GB SSD 13.6 inch Laptop
","28,210,000 تومان","28,310,000 تومان",30.41x21.24x1.11 سانتی ‌متر,1.24 کیلوگرم,مک‌بوک,13.6 اینچ,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/8core GPU,,,8 گیگابایت,unified memory,256 گیگابایت,SSD,Apple,,,125329
apple,"
MacBook Air اپل 13 اینچ مدل MGNA3 2020 پردازنده M1 رم 8GB حافظه 512GB SSD
","
Apple MacBook Air MGNA3 2020- 13 inch Laptop
","35,594,000 تومان","35,729,000 تومان",304.1x 212.4 x 16.1 میلی‌متر,1.29 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,,,8 گیگابایت,,512 گیگابایت,SSD,Apple,8core Apple-designed integrated GPU,,114857
apple,"
MacBook Air اپل 13 اینچ مدل MGNE3 2020 پردازنده M1 رم 8GB حافظه 512GB SSD
","
Apple MacBook Air MGNE3 2020- 13 inch Laptop
","63,000,000 تومان","64,000,000 تومان",304.1x 212.4 x 16.1 میلی‌متر,1.29 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,,,8 گیگابایت,,512 گیگابایت,SSD,Apple,8core Apple-designed integrated GPU,,114858
apple,"
MacBook Pro اپل 13 اینچ مدل MYDA2 2020 پردازنده M1 رم 8GB حافظه 256GB SSD
","
Apple MacBook Pro MYDA2 2020 13 inch Laptop
","18,169,000 تومان","18,299,000 تومان",304.1x 212.4 x 15.6 میلی‌متر,1.4 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,,,8 گیگابایت,,256 گیگابایت,SSD,Apple,8core Apple-designed integrated GPU,,114859
apple,"
MacBook Air اپل 13 اینچ مدل MGN93 2020 پردازنده M1 رم 8GB حافظه 256GB SSD
","
Apple MacBook Air MGN93 2020-M1 8GB 256GB 13 inch Laptop
","48,710,000 تومان","48,910,000 تومان",304.1x 212.4 x 16.1 میلی‌متر,1.29 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,,,8 گیگابایت,,256 گیگابایت,SSD,Apple,7core Apple-designed integrated GPU,,114997
apple,"
MacBook Pro اپل 13 اینچ مدل MYDC2 2020 پردازنده M1 رم 8GB حافظه 512GB SSD
","
Apple MacBook Pro MYDC2 2020- 13 inch Laptop 
","35,500,000 تومان","16,600,000 تومان",304.1x 212.4 x 15.6 میلی‌متر,1.4 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,,,8 گیگابایت,,512 گیگابایت,SSD,Apple,,,115148
apple,"
لپ تاپ اپل 13 اینچ مدل MacBook Pro CTO 13-inch پردازنده M1 رم 16GB حافظه 512GB SSD
","
Apple MacBook Pro CTO 13-inch M1 16GB 512GB Laptop
","18,150,000 تومان","12,000,000 تومان",30.41*21.24*1.56 میلی‌متر,1.4 کیلوگرم,مک‌بوک,13.3 اینچ,IPS technology,1600 * 2560,Apple,M1,Apple M1 Chip,,,16 گیگابایت,,512 گیگابایت,SSD,Apple,,,118239
apple,"
لپ تاپ اپل 13 اینچ مدل MacBook Pro CTO 13-inch پردازنده M1 رم 16GB حافظه 1TB SSD
","
Apple MacBook Pro CTO 13-inch M1 16GB 1TB Laptop
","17,170,000 تومان","17,370,000 تومان",30.41*21.24*1.56 میلی‌متر,1.4 کیلوگرم,مک‌بوک,13.3 اینچ,IPS technology,1600 * 2560,Apple,M1,Apple M1 Chip,2.8 گیگا هرتز,,16 گیگابایت,,1 ترابایت,SSD,Apple,,,118528
apple,"
مک بوک پرو 16 اینچی اپل مدل MacBook Pro 16 inch CTO تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 16 inch CTO Core i9 32GB 1TB with Touch Bar and Retina Display Laptop
","26,514,000 تومان","26,699,000 تومان",16 * 245 * 357 میلیمتر,2 کیلوگرم,مک‌بوک,16 اینچ,Retina displayLED‑backlit display with IPS,3072‑by‑1920 native resolution at 226 pixels ,INTEL,Core i9,2.3 گیگا هرتز,4.8 گیگاهرتز,,32 گیگابایت,DDR4,1 ترابایت,SSD,AMD,AMD Radeon Pro 5500M with 4GB of GDDR6Intel UHD Graphics 630,4 گیگابایت,118708
apple,"
MacBook Air اپل 13 اینچ مدل CTO پردازنده M1 رم 16GB حافظه 1TB SSD نقره ای
","
Apple MacBook Air CTO SILVER M1 16GB 1TB 13 inch Laptop
","17,750,000 تومان","66,399,000 تومان",304.1x 212.4 x 16.1 میلی‌متر,1.40 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,2.8 گیگا هرتز,,16 گیگابایت,,1 ترابایت,SSD,Apple,8core Apple-designed integrated GPU,,118909
apple,"
MacBook Air اپل 13 اینچ مدل CTO پردازنده M1 رم 16GB حافظه 1TB SSD خاکستری
","
Apple MacBook Air CTO Gray M1 16GB 1TB SSD 13 inch Laptop
","66,800,000 تومان","67,800,000 تومان",304.1x 212.4 x 16.1 میلی‌متر,1.40 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,2.8 گیگا هرتز,,16 گیگابایت,,1 ترابایت,SSD,Apple,7core Apple-designed integrated GPU,,118912
