manufactor,name,ename,aprice,sprice,laptop_size,laptop_weight,laptop_type,Screen_size,Screen_type,Screen_resolution,CPU_manufacturer,CPU_series,CPU_model,CPU_frequency,cache_memory,RAM,RAM_type,hard_disk,internal_memory,graphic_manufacturer,graphic_model,graphic_memory,Laptop_id
apple,"
MacBook Air اپل 13 اینچ مدل MGN93 2020 پردازنده M1 رم 8GB حافظه 256GB SSD
","
Apple MacBook Air MGN93 2020-M1 8GB 256GB 13 inch Laptop
",48710000,48910000,304.1x 212.4 x 16.1 میلی‌متر,1.29,مک‌بوک,13.3,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,,,8 گیگابایت,,256 گیگابایت,SSD,Apple,7core Apple-designed integrated GPU,,114997
apple,"
MacBook Pro اپل 13 اینچ مدل MYDC2 2020 پردازنده M1 رم 8GB حافظه 512GB SSD
","
Apple MacBook Pro MYDC2 2020- 13 inch Laptop 
",35500000,16600000,304.1x 212.4 x 15.6 میلی‌متر,1.4,مک‌بوک,13.3,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,,,8 گیگابایت,,512 گیگابایت,SSD,Apple,,,115148
apple,"
لپ تاپ اپل 13 اینچ مدل MacBook Pro CTO 13-inch پردازنده M1 رم 16GB حافظه 512GB SSD
","
Apple MacBook Pro CTO 13-inch M1 16GB 512GB Laptop
",18150000,12000000,30.41*21.24*1.56 میلی‌متر,1.4,مک‌بوک,13.3,IPS technology,1600 * 2560,Apple,M1,Apple M1 Chip,,,16 گیگابایت,,512 گیگابایت,SSD,Apple,,,118239
apple,"
لپ تاپ اپل 13 اینچ مدل MacBook Pro CTO 13-inch پردازنده M1 رم 16GB حافظه 1TB SSD
","
Apple MacBook Pro CTO 13-inch M1 16GB 1TB Laptop
",17170000,17370000,30.41*21.24*1.56 میلی‌متر,1.4,مک‌بوک,13.3,IPS technology,1600 * 2560,Apple,M1,Apple M1 Chip,2.8 گیگا هرتز,,16 گیگابایت,,1 ترابایت,SSD,Apple,,,118528
apple,"
مک بوک پرو 16 اینچی اپل مدل MacBook Pro 16 inch CTO تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 16 inch CTO Core i9 32GB 1TB with Touch Bar and Retina Display Laptop
",26514000,26699000,16 * 245 * 357 میلیمتر,,مک‌بوک,,Retina displayLED‑backlit display with IPS,3072‑by‑1920 native resolution at 226 pixels ,INTEL,Core i9,2.3 گیگا هرتز,4.8 گیگاهرتز,,32 گیگابایت,DDR4,1 ترابایت,SSD,AMD,AMD Radeon Pro 5500M with 4GB of GDDR6Intel UHD Graphics 630,4 گیگابایت,118708
apple,"
MacBook Air اپل 13 اینچ مدل CTO پردازنده M1 رم 16GB حافظه 1TB SSD نقره ای
","
Apple MacBook Air CTO SILVER M1 16GB 1TB 13 inch Laptop
",17750000,66399000,304.1x 212.4 x 16.1 میلی‌متر,1.4,مک‌بوک,13.3,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,2.8 گیگا هرتز,,16 گیگابایت,,1 ترابایت,SSD,Apple,8core Apple-designed integrated GPU,,118909
apple,"
MacBook Air اپل 13 اینچ مدل CTO پردازنده M1 رم 16GB حافظه 1TB SSD خاکستری
","
Apple MacBook Air CTO Gray M1 16GB 1TB SSD 13 inch Laptop
",66800000,67800000,304.1x 212.4 x 16.1 میلی‌متر,1.4,مک‌بوک,13.3,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,2.8 گیگا هرتز,,16 گیگابایت,,1 ترابایت,SSD,Apple,7core Apple-designed integrated GPU,,118912
apple,"
لپ تاپ اپل 13 اینچ مدل MacBook Pro CTO 13-inch پردازنده M1 رم 16GB حافظه 256GB SSD
","
Apple MacBook Pro CTO 13-inch M1 16GB 256GB Laptop
",46230000,47230000,304.1x212.4x15.6 میلی‌متر,1.4,مک‌بوک,13.3,IPS technology,1600 * 2560,Apple,M1,Apple M1 Chip,2.8 گیگا هرتز,,16 گیگابایت,,256 گیگابایت,SSD,Apple,8core Apple-designed integrated GPU,,121183
apple,"
لپ تاپ اپل 13 اینچ مدل MacBook Pro CTO 13-inch پردازنده M1 رم 16GB حافظه 2TB SSD
","
Apple MacBook Pro CTO 13-inch M1 16GB 2TB Laptop
",69514000,69799000,30.41*21.24*1.56 میلی‌متر,1.4,مک‌بوک,13.3,IPS technology,1600 * 2560,Apple,M1,Apple M1 Chip,2.8 گیگا هرتز,,16 گیگابایت,,2 ترابایت,SSD,Apple,8core Apple-designed integrated GPU,,121662
apple,"
لپ تاپ 12 اینچی اپل مک بوک مدل MMGM2 2016 با صفحه نمایش رتینا
","
MacBook MMGM2 2016 12 Inch with Retina Display Laptop
",97880000,33299000,3.5 ~ 13.1 * 196.5 * 285 میلیمتر,,مک‌بوک,,IPS LCD,1440 * 2304,INTEL,Core-M5,6th Generation - Skylake,1.2 گیگاهرتز,4 مگابایت,8 گیگابایت,DDR3,512 گیگابایت,SSD,Intel,HD Graphics 515,,45258
apple,"
لپ تاپ 12 اینچی اپل مک بوک مدل MLHF2 2016 با صفحه نمایش رتینا
","
MacBook MLHF2 2016 12 Inch with Retina Display Laptop
",170200000,31799000,3.5 ~ 13.1 * 196.5 * 285 میلیمتر,,مک‌بوک,,IPS LCD,1440 * 2304,INTEL,Core-M5,6th Generation - Skylake,1.2 گیگاهرتز,4 مگابایت,8 گیگابایت,DDR3,512 گیگابایت,SSD,Intel,HD Graphics 515,,45259
apple,"
لپ تاپ 12 اینچی اپل مک بوک مدل MLH72 2016 با صفحه نمایش رتینا
","
MacBook MLH72 2016 12 Inch with Retina Display Laptop
",27233000,27533000,3.5 ~ 13.1 * 196.5 * 285 میلیمتر,,مک‌بوک,,IPS LCD,1440 * 2304,INTEL,Core-M3,6th Generation - Skylake,1.1 گیگاهرتز,4 مگابایت,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,HD Graphics 515,,46603
apple,"
لپ تاپ 12 اینچی اپل مک بوک مدل MLH82 2016 با صفحه نمایش رتینا
","
MacBook MLH82 2016 12 Inch with Retina Display Laptop
",34990000,35990000,3.5 ~ 13.1 * 196.5 * 285 میلیمتر,,مک‌بوک,,IPS LCD,1440 * 2304,INTEL,Core-M3,6th Generation - Skylake,1.1 گیگاهرتز,4 مگابایت,8 گیگابایت,DDR3,512 گیگابایت,SSD,Intel,HD Graphics 515,,46604
apple,"
لپ تاپ اپل مک بوک پرو مدل MLVP2 دارای تاچ بار
","
MacBook Pro 2016 MLVP2 13 inch with Touch Bar and Retina Display Laptop
",28550000,28750000,14.9 * 212 * 304 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.9 گیگا هرتز,3.3 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Iris Graphics 550,,48411
apple,"
لپ تاپ اپل مک بوک پرو مدل MLH32 دارای تاچ بار
","
MacBook Pro 2016 MLH32 15 inch with Touch Bar and Retina Display Laptop
",45000000,46000000,351 * 15 * 241 میلیمتر,1.81,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,6th Generation - Skylake,2.6 گیگا هرتز,6 مگابایت,16 گیگابایت,DDR3,256 گیگابایت,SSD,AMD Radeon ,Pro 450,2 گیگا بایت,48413
apple,"
لپ تاپ اپل مک بوک پرو مدل MLH42 دارای تاچ بار
","
MacBook Pro 2016 MLH42 15 inch with Touch Bar and Retina Display Laptop
",46400000,9666000,351 * 15 * 241 میلیمتر,1.81,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.7 گیگا هرتز,3.6 گیگاهرتز,,16 گیگابایت,DDR3,512 گیگابایت,SSD,AMD Radeon ,Pro 455,2 گیگا بایت,48415
apple,"
لپ تاپ اپل مک بوک پرو مدل MLW82 دارای تاچ بار و صفحه رتینا
","
MacBook Pro 2016 MLW82 15 inch with Touch Bar and Retina Display Laptop
",32074000,32199000,351 * 15 * 241 میلیمتر,1.81,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.7 گیگا هرتز,3.6 گیگاهرتز,,16 گیگابایت,DDR3,512 گیگابایت,SSD,AMD Radeon ,Pro 455,2 گیگا بایت,48416
apple,"
لب تاپ اپل مک بوک پرو مدل MLW72 دارای تاچ بار
","
MacBook Pro 2016 MLW72 15-inch with Touch Bar and Retina Display Laptop
",18350000,63599000,351 * 15 * 241 میلیمتر,1.81,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.6 گیگا هرتز,3.5 گیگاهرتز,,16 گیگابایت,DDR3,256 گیگابایت,SSD,AMD Radeon ,Pro 450,2 گیگا بایت,49042
apple,"
لپ تاپ اپل مک بوک پرو مدل MNQF2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2016 MNQF2 13 inch with Touch Bar and Retina Display Laptop
",23000000,47230000,15 * 213 * 305 میلیمتر,1.41,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.9 گیگا هرتز,3.3 گیگاهرتز,,8 گیگابایت,DDR3,512 گیگابایت,SSD,Intel,Iris Graphics 550,,49498
apple,"
لپ تاپ اپل مک بوک ایر ام ام جی جی 2
","
MacBook Air 2015 MMGG2 - 13 Inch Laptop
",12450000,12500000,17 * 227 * 325 میلیمتر,1.35,مک‌بوک,,TFT LED-backlit LCD,900 * 1440,INTEL,Core i5,5th Generation-Broadwell,1.6 گیگاهرتز,3 مگابایت,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,HD Graphics 5000,,42243
apple,"
لپ تاپ 12 اینچی اپل مک بوک مدل MLHE2 2016 با صفحه نمایش رتینا
","
MacBook MLHE2 2016 12 Inch with Retina Display Laptop
",42200000,42650000,3.5 ~ 13.1 * 196.5 * 285 میلیمتر,,مک‌بوک,,IPS LCD,1440 * 2304,INTEL,Core-M3,6th Generation - Skylake,1.1 گیگاهرتز,4 مگابایت,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,HD Graphics 515,,45255
apple,"
لب تاپ اپل مک بوک پرو مدل ام دی 101
","
MacBookPro-MD101
",28630000,28730000,325 × 227 × 24.1 میلی‌متر,2.3,,,LED-Backlit Display TFT LCD,800 * 1280,INTEL,Core i5,i5-3210M  ,2.5 گیگا هرتز,,4 گیگابایت,DDR3,500 گیگابایت,SATA,Intel,HD Graphics 4000,,1172
apple,"
لپ تاپ اپل مک بوک پرو ام جی ال یو 2 با پردازنده i7
","
MacBook Pro MJLU2 15 Inch with Retina Display
",23670000,23770000,18 * 247 * 359 میلیمتر,2.04,نوت بوک (لپ تاپ),15.5,IPS LCD,1800 * 2880,INTEL,Core i7,Haswell,2.8 گیگا هرتز,6 مگابایت,16 گیگابایت,DDR3,8 گیگابایت1 ترابایت,SSD,AMD Radeon ,R9 M370X GDDR5,2 گیگا بایت,7662
apple,"
لپ تاپ اپل مک بوک پرو ام جی ال کیو 2
","
MacBook Pro MJLQ2 15 Inch with Retina Display
",152800000,154800000,13.1 * 196.5 * 285 میلیمتر,2.2,,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.2 گیگا هرتز,6 مگابایت,,16 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Intel Iris Pro Graphics,1.5 گیگابایت,2845
apple,"
لپ تاپ اپل مک بوک پرو ام جی ال تی 2 با پردازنده i7
","
MacBook Pro MJLT2 15 Inch with Retina Display
",54380000,55380000,18 * 247 * 358 میلیمتر,,نوت بوک (لپ تاپ),15.4,LED-backlit Retina display,1800 * 2880,INTEL,Core i7,Haswell,2.5 گیگا هرتز,6 مگابایت,16 گیگابایت,DDR3,512 گیگابایت,SSD,AMD Radeon ,Radeon R9 M370X GDDR5,2 گیگا بایت,4304
