manufactor,name,ename,aprice,sprice,laptop_size,laptop_weight,laptop_type,Screen_size,Screen_type,Screen_resolution,CPU_manufacturer,CPU_series,CPU_model,CPU_frequency,cache_memory,RAM,RAM_type,hard_disk,internal_memory,graphic_manufacturer,graphic_model,graphic_memory,Laptop_id
apple,"
MacBook Air اپل 13 اینچ مدل MGND3 2020 پردازنده M1 رم 8GB حافظه 256GB SSD
","
Apple MacBook Air MGND3 2020 - 13 inch Laptop
",33379000,33499000,304.1x212.4x16.1 میلی‌متر,1.29,مک‌بوک,13.3,IPS LED-backlit LCD,1600 * 2560,Apple,M1,Apple M1 Chip,,,8 گیگابایت,,256 گیگابایت,SSD,Apple,7core Apple-designed integrated GPU,,114431
apple,"
MacBook Air اپل 13 اینچ مدل MGN63 2020 پردازنده M1 رم 8GB حافظه 256GB SSD
","
Apple MacBook Air MGN63 2020 M1 256 - 13 inch Laptop
",61300000,62300000,30.41x21.24x1.61 سانتی ‌متر,1.29,مک‌بوک,13.3,Retina display,1600 * 2560,Apple,M1,Apple M1 Chip,,,8 گیگابایت,,256 گیگابایت,SSD,Apple,,,114682
apple,"
لپ تاپ اپل 14 اینچ مدل Mac Book Pro 14inch MKGP3 پردازنده M1 Pro رم 16GB حافظه 512GB SSD
","
Apple MacBook Pro 14‑inch MKGP3 M1 Pro 16GB 512GB SSD Laptop
",119000000,120000000,312x212.2x156 میلی‌متر,1.6,مک‌بوک,14.2,Liquid Retina XDR display,3024*1964,Apple,M1 Pro,M1 Pro with 8-core CPU,,,16 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,14core GPU16core Neural Engine200GB/s memory bandwidth,,122111
apple,"
لپ تاپ اپل 14 اینچ مدل Mac Book Pro 14inch MKGR3 پردازنده M1 Pro رم 16GB حافظه 512GB SSD
","
Apple MacBook Pro 14‑inch MKGR3 M1 Pro 16GB 512GB SSD Laptop
",75000000,76000000,312x212.2x156 میلی‌متر,1.6,مک‌بوک,14.2,Liquid Retina XDR display,3024*1964,Apple,M1 Pro,M1 Pro with 8-core CPU,,,16 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,14core GPU16core Neural Engine200GB/s memory bandwidth,,122112
apple,"
لپ تاپ اپل 14 اینچ مدل Mac Book Pro 14inch MKGQ3 پردازنده M1 Pro رم 16GB حافظه 1TB SSD
","
Apple MacBook Pro 14‑inch MKGQ3 M1 Pro 16GB 1TB SSD Laptop
",119000000,120000000,312x212.2x156 میلی‌متر,1.6,مک‌بوک,14.2,Liquid Retina XDR display,3024*1964,Apple,M1 Pro,M1 Pro with 10-core CPU,,,16 گیگابایت,unified memory,1 ترابایت,SSD,Apple,16core GPU16core Neural Engine200GB/s memory bandwidth,,122113
apple,"
لپ تاپ اپل 14 اینچ مدل Mac Book Pro 14inch MKGT3 پردازنده M1 Pro رم 16GB حافظه 1TB SSD
","
Apple MacBook Pro 14‑inch MKGT3 M1 Pro 16GB 1TB SSD Laptop
",90899000,91199000,312x212.2x156 میلی‌متر,1.6,مک‌بوک,14.2,Liquid Retina XDR display,3024*1964,Apple,M1 Pro,M1 Pro with 10-core CPU,,,16 گیگابایت,unified memory,1 ترابایت,SSD,Apple,16core GPU16core Neural Engine200GB/s memory bandwidth,,122114
apple,"
لپ تاپ اپل 16 اینچ مدل Mac Book Pro 16inch MK183 پردازنده M1 Pro رم 16GB حافظه 512GB SSD
","
Apple MacBook Pro 16‑inch MK183 M1 Pro 16GB 512GB SSD Laptop
",82300000,83300000,355x248x168 میلی‌متر,2.2,مک‌بوک,16.2,Liquid Retina XDR display,3456*2234,Apple,M1 Pro,M1 Pro with 10-core CPU,,,16 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,16core GPU16core Neural Engine200GB/s memory bandwidth,,122115
apple,"
لپ تاپ اپل 16 اینچ مدل Mac Book Pro 16inch MK1E3 پردازنده M1 Pro رم 16GB حافظه 512GB SSD
","
Apple MacBook Pro 16‑inch MK1E3 M1 Pro 16GB 512GB SSD Laptop
",70000000,71000000,355x248x168 میلی‌متر,2.2,مک‌بوک,16.2,Liquid Retina XDR display,3456*2234,Apple,M1 Pro,M1 Pro with 10-core CPU,,,16 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,16core GPU16core Neural Engine200GB/s memory bandwidth,,122116
apple,"
لپ تاپ اپل 16 اینچ مدل Mac Book Pro 16inch MK193 پردازنده M1 Pro رم 16GB حافظه 1TB SSD
","
Apple MacBook Pro 16‑inch MK193 M1 Pro 16GB 1TB SSD Laptop
",70000000,71000000,355x248x168 میلی‌متر,2.2,مک‌بوک,16.2,Liquid Retina XDR display,3456*2234,Apple,M1 Pro,M1 Pro with 10-core CPU,,,16 گیگابایت,unified memory,1 ترابایت,SSD,Apple,16core GPU16core Neural Engine200GB/s memory bandwidth,,122117
apple,"
لپ تاپ اپل 13.3 اینچی مدل Apple MacBook Pro 2022 MNEH3 پردازنده M2 رم 8GB حافظه 256GB SSD
","
Apple MacBook Pro 2022 13.3"" MNEH3 M2 8GB 256GB SSD Laptop
",46075000,46300000,1.56*30.41*21.24 سانتی ‌متر,1.4,مک‌بوک,13.3,13.3inch (diagonal) LED-backlit display with IPS technology,1600 * 2560,Apple,M2,"M2 chip with 8‑core CPU, 10‑core GPU, 16‑core Neural Engine",,,8 گیگابایت,unified memory,256 گیگابایت,SSD,Apple,10core GPU16-core Neural Engine100GB/s memory bandwidth,,125674
apple,"
لپ تاپ اپل 13.3 اینچی مدل Apple MacBook Pro 2022 MNEJ3 پردازنده M2 رم 8GB حافظه 512GB SSD
","
Apple MacBook Pro 2022 13.3"" MNEJ3 M2 8GB 512GB SSD Laptop
",56888000,57888000,1.56*30.41*21.24 سانتی ‌متر,1.4,مک‌بوک,13.3,13.3inch (diagonal) LED-backlit display with IPS technology,1600 * 2560,Apple,M2,"M2 chip with 8‑core CPU, 10‑core GPU, 16‑core Neural Engine",,,8 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,10core GPU16-core Neural Engine100GB/s memory bandwidth,,125675
apple,"
لپ تاپ اپل 13.3 اینچی مدل Apple MacBook Pro 2022 MNEQ3 پردازنده M2 رم 8GB حافظه 512GB SSD
","
Apple MacBook Pro 2022 13.3"" MNEQ3 M2 8GB 512GB SSD Laptop
",66800000,67800000,1.56*30.41*21.24 سانتی ‌متر,1.4,مک‌بوک,13.3,13.3inch (diagonal) LED-backlit display with IPS technology,1600 * 2560,Apple,M2,"M2 chip with 8‑core CPU, 10‑core GPU, 16‑core Neural Engine",,,8 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,10core GPU16-core Neural Engine100GB/s memory bandwidth,,125676
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Space Gray MLXW3  پردازنده M2 رم 8GB حافظه 256GB SSD
","
Apple MacBook Air 2022 Space Gray MLXW3 M2 8GB 256GB SSD 13.6 inch Laptop
",80300000,81300000,30.41x21.24x1.11 سانتی ‌متر,1.24,مک‌بوک,13.6,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/8core GPU,,,8 گیگابایت,unified memory,256 گیگابایت,SSD,Apple,,,125330
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Silver MLXY3 پردازنده M2 رم 8GB حافظه 256GB SSD
","
Apple MacBook Air 2022 Silver MLXY3 M2 8GB 256GB SSD 13.6 inch Laptop
",50200000,51200000,30.41x21.24x1.11 سانتی ‌متر,1.24,مک‌بوک,13.6,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/8core GPU,,,8 گیگابایت,unified memory,256 گیگابایت,SSD,Apple,,,125331
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Midnight MLY43  پردازنده M2 رم 8GB حافظه 512GB SSD گرافیک 10Core GPU
","
Apple MacBook Air 2022 Midnight MLY43 M2 8GB 512GB SSD 10-Core GPU 13.6 inch Laptop
",44789000,44899000,30.41x21.24x1.11 سانتی ‌متر,1.24,مک‌بوک,13.6,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,8 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,10 هسته ای,,125332
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Starlight MLY23 پردازنده M2 رم 8GB حافظه 512GB SSD گرافیک 10Core GPU
","
Apple MacBook Air 2022 Starlight MLY23 M2 8GB 512GB SSD 10-Core GPU 13.6 inch Laptop
",58800000,59000000,30.41x21.24x1.11 سانتی ‌متر,1.24,مک‌بوک,13.6,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,8 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,10 هسته ای,,125333
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Space Gray MLXX3 پردازنده M2 رم 8GB حافظه 512GB SSD گرافیک 10Core GPU
","
Apple MacBook Air 2022 Space Gray MLXX3 M2 8GB 512GB SSD 10-Core GPU 13.6 inch Laptop
",73000000,74000000,30.41x21.24x1.11 سانتی ‌متر,1.24,مک‌بوک,13.6,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,8 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,10 هسته ای,,125334
apple,"
لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Silver MLY03 پردازنده M2 رم 8GB حافظه 512GB SSD گرافیک 10Core GPU
","
Apple MacBook Air 2022 Silver MLY03 M2 8GB 512GB SSD 10-Core GPU 13.6 inch Laptop
",95000000,95900000,30.41x21.24x1.11 سانتی ‌متر,1.24,مک‌بوک,13.6,13.6inch (diagonal) LED-backlit display with IPS technology ,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,8 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,10 هسته ای,,125335
apple,"
لپ تاپ 16 اینچ اپل MacBook Pro 16-inch CTO Core i7 32GB RAM 512GB SSD 4GB GPU دارای تاچ بار
","
MacBook Pro 16-inch CTO Core i7 32GB RAM 512GB SSD 4GB GPU with Touch Bar and Retina Display Laptop
",54188000,55188000,16 * 245 * 357 میلیمتر,6.968171408250355,مک‌بوک,15.356340405014462,Retina displayLED‑backlit display with IPS,3072‑by‑1920 native resolution at 226 pixels ,INTEL,Core i7,2.6 گیگا هرتز,4.5 گیگاهرتز,,32 گیگابایت,DDR4,512 گیگابایت,SSD,AMD,AMD Radeon Pro 5300M with 4GB of GDDR6Intel UHD Graphics 630,4 گیگابایت,132034
apple,"
لپ تاپ اپل 15.3 اینچی مدل Apple MacBook Air 2023 Midnight MQKW3  پردازنده M2 رم 8GB حافظه 256GB SSD
","
Apple MacBook Air 2023 Midnight MQKW3 M2 8GB 256GB SSD 15-inch Laptop
",49809000,49989000,1.15x34.04x23.76 سانتی ‌متر,1.51,مک‌بوک,15.356340405014462,15.3inch Liquid Retina display with True Tone,1800 * 2880,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,8 گیگابایت,unified memory,256 گیگابایت,SSD,Apple,10-core GPU,,132893
apple,"
لپ تاپ اپل 15.3 اینچی مدل Apple MacBook Air 2023 Space Gray MQKP3  پردازنده M2 رم 8GB حافظه 256GB SSD
","
Apple MacBook Air 2023 Space Gray MQKP3 M2 8GB 256GB SSD 15-inch Laptop
",67864000,67999000,1.15x34.04x23.76 سانتی ‌متر,1.51,مک‌بوک,15.356340405014462,15.3inch Liquid Retina display with True Tone,1800 * 2880,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,8 گیگابایت,unified memory,256 گیگابایت,SSD,Apple,10-core GPU,,132894
apple,"
لپ تاپ اپل 15.3 اینچی مدل Apple MacBook Air 2023 Silver MQKR3  پردازنده M2 رم 8GB حافظه 256GB SSD
","
Apple MacBook Air 2023 Silver MQKR3 M2 8GB 256GB SSD 15-inch Laptop
",67864000,67999000,1.15x34.04x23.76 سانتی ‌متر,1.51,مک‌بوک,15.356340405014462,15.3inch Liquid Retina display with True Tone,1800 * 2880,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,8 گیگابایت,unified memory,256 گیگابایت,SSD,Apple,10-core GPU,,132895
apple,"
لپ تاپ اپل 15.3 اینچی مدل Apple MacBook Air 2023 Starlight MQKU3  پردازنده M2 رم 8GB حافظه 256GB SSD
","
Apple MacBook Air 2023 Starlight MQKU3 M2 8GB 256GB SSD 15-inch Laptop
",73300000,74300000,1.15x34.04x23.76 سانتی ‌متر,1.51,مک‌بوک,15.356340405014462,15.3inch Liquid Retina display with True Tone,1800 * 2880,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,8 گیگابایت,unified memory,256 گیگابایت,SSD,Apple,10-core GPU,,132896
apple,"
لپ تاپ اپل 15.3 اینچی مدل Apple MacBook Air 2023 Silver MQKT3 پردازنده M2 رم 8GB حافظه 512GB SSD
","
Apple MacBook Air 2023 Silver MQKT3 M2 8GB 512GB SSD 15-inch Laptop
",58730000,70300000,1.15x34.04x23.76 سانتی ‌متر,1.51,مک‌بوک,15.356340405014462,15.3inch Liquid Retina display with True Tone,1800 * 2880,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,8 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,10-core GPU,,132898
apple,"
لپ تاپ اپل 15.3 اینچی مدل Apple MacBook Air 2023 Starlight MQKV3 پردازنده M2 رم 8GB حافظه 512GB SSD
","
Apple MacBook Air 2023 Starlight MQKV3 M2 8GB 512GB SSD 15-inch Laptop
",70900000,71000000,1.15x34.04x23.76 سانتی ‌متر,1.51,مک‌بوک,15.356340405014462,15.3inch Liquid Retina display with True Tone,1800 * 2880,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,8 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,10-core GPU,,132899
apple,"
لپ تاپ اپل 15.3 اینچی مدل Apple MacBook Air 2023 Midnight MQKX3 پردازنده M2 رم 8GB حافظه 512GB SSD
","
Apple MacBook Air 2023 Midnight MQKX3 M2 8GB 512GB SSD 15-inch Laptop
",69300000,70300000,1.15x34.04x23.76 سانتی ‌متر,1.51,مک‌بوک,15.356340405014462,15.3inch Liquid Retina display with True Tone,1800 * 2880,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,,,8 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,10-core GPU,,132900
apple,"
لپ تاپ اپل 16 اینچ مدل Mac Book Pro 2023 16inch MNW83 پردازنده M2 Pro رم 16GB حافظه 512GB SSD
","
Apple MacBook Pro 2023 16‑inch MNW83 M2 Pro 16GB 512GB SSD Laptop
",85180000,86180000,355x248x168 میلی‌متر,2.5,مک‌بوک,16.2,Retina - IPS LED-backlit LCD,3456*2234,Apple,M2 Pro,M2 Pro,2.0 گیگا هرتز,,16 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,دارای 19 هسته پردازش گرافیکی,,134067
apple,"
لپ تاپ اپل 16 اینچ مدل Mac Book Pro 2023 16inch MNWC3 پردازنده M2 Pro رم 16GB حافظه 512GB SSD
","
Apple MacBook Pro 2023 16‑inch MNWC3 M2 Pro 16GB 512GB SSD Laptop
",127000000,154800000,355x248x168 میلی‌متر,2.5,مک‌بوک,16.2,Retina - IPS LED-backlit LCD,3456*2234,Apple,M2 Pro,M2 Pro,2.0 گیگا هرتز,,16 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,دارای 19 هسته پردازش گرافیکی,,134075
apple,"
لپ تاپ اپل 16 اینچ مدل Mac Book Pro 2023 16inch MNWD3 پردازنده M2 Pro رم 16GB حافظه 1TB SSD
","
Apple MacBook Pro 2023 16‑inch MNWD3 M2 Pro 16GB 1TB SSD Laptop
",139000000,140000000,355x248x168 میلی‌متر,2.5,مک‌بوک,16.2,Retina - IPS LED-backlit LCD,3456*2234,Apple,M2 Pro,M2 Pro,2.0 گیگا هرتز,,16 گیگابایت,unified memory,1 ترابایت,SSD,Apple,دارای 19 هسته پردازش گرافیکی,,134076
apple,"
لپ تاپ اپل 16 اینچ مدل Mac Book Pro 2023 16inch MNW93 پردازنده M2 Pro رم 16GB حافظه 1TB SSD
","
Apple MacBook Pro 2023 16‑inch MNW93 M2 Pro 16GB 1TB SSD Laptop
",119000000,120000000,355x248x168 میلی‌متر,2.5,مک‌بوک,16.2,Retina - IPS LED-backlit LCD,3456*2234,Apple,M2 Pro,M2 Pro,2.0 گیگا هرتز,,16 گیگابایت,unified memory,1 ترابایت,SSD,Apple,دارای 19 هسته پردازش گرافیکی,,134077
apple,"
لپ تاپ اپل 14 اینچ مدل Mac Book Pro 2023 14inch MPHE3 پردازنده M2 Pro رم 16GB حافظه 512GB SSD
","
Apple MacBook Pro 2023 14‑inch MPHE3 M2 Pro 16GB 512GB SSD Laptop
",63000000,64000000,1.55x31.26 x22.12 سانتیمتر,1.6,مک‌بوک,14.2,Retina - IPS LED-backlit LCD,3024*1964,Apple,M2 Pro,M2 Pro,2.0 گیگا هرتز,,16 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,دارای 16 هسته پردازش گرافیکی,,134256
apple,"
لپ تاپ اپل 14 اینچ مدل Mac Book Pro 2023 14inch MPHH3 پردازنده M2 Pro رم 16GB حافظه 512GB SSD
","
Apple MacBook Pro 2023 14‑inch MPHH3 M2 Pro 16GB 512GB SSD Laptop
",71864000,71999000,1.55x31.26 x22.12 سانتیمتر,1.6,مک‌بوک,14.2,Retina - IPS LED-backlit LCD,3024*1964,Apple,M2 Pro,M2 Pro,2.0 گیگا هرتز,,16 گیگابایت,unified memory,512 گیگابایت,SSD,Apple,دارای 16 هسته پردازش گرافیکی,,134257
apple,"
لپ تاپ اپل 14 اینچ مدل Mac Book Pro 2023 14inch MPHF3 پردازنده M2 Pro رم 16GB حافظه 1TB SSD
","
Apple MacBook Pro 2023 14‑inch MPHF3 M2 Pro 16GB 1TB SSD Laptop
",119000000,120000000,1.55x31.26 x22.12 سانتیمتر,1.6,مک‌بوک,14.2,Retina - IPS LED-backlit LCD,3024*1964,Apple,M2 Pro,M2 Pro,2.0 گیگا هرتز,,16 گیگابایت,unified memory,1 ترابایت,SSD,Apple,دارای 19 هسته پردازش گرافیکی,,134258
apple,"
لپ تاپ اپل 14 اینچ مدل Mac Book Pro 2023 14inch MPHJ3 پردازنده M2 Pro رم 16GB حافظه 1TB SSD
","
Apple MacBook Pro 2023 14‑inch MPHJ3 M2 Pro 16GB 1TB SSD Laptop
",104880000,105880000,1.55x31.26 x22.12 سانتیمتر,1.6,مک‌بوک,14.2,Retina - IPS LED-backlit LCD,3024*1964,Apple,M2 Pro,M2 Pro,2.0 گیگا هرتز,,16 گیگابایت,unified memory,1 ترابایت,SSD,Apple,دارای 19 هسته پردازش گرافیکی,,134259
apple,"
لپ تاپ اپل 16 اینچ مدل Mac Book Pro 2023 16inch MNWA3 پردازنده M2 Max (12C-38C) رم 32GB حافظه 1TB SSD
","
Apple MacBook Pro 2023 16‑inch MNWA3 M2 Max 12C-38C 32GB 1TB SSD Laptop
",175200000,119000000,355x248x168 میلی‌متر,2.5,مک‌بوک,16.2,Retina - IPS LED-backlit LCD,3456*2234,Apple,M2 MAX,M2 MAX 12Core,2.0 گیگا هرتز,,32 گیگابایت,unified memory,1 ترابایت,SSD,Apple,دارای 38 هسته پردازش گرافیکی,,134275
apple,"
لپ تاپ اپل 16 اینچ مدل Mac Book Pro 2023 16inch MNWE3 پردازنده M2 Max (12C-38C) رم 32GB حافظه 1TB SSD
","
Apple MacBook Pro 2023 16‑inch MNWE3 M2 Max 12C-38C 32GB 1TB SSD Laptop
",125500000,126000000,355x248x168 میلی‌متر,2.5,مک‌بوک,16.2,Retina - IPS LED-backlit LCD,3456*2234,Apple,M2 MAX,M2 MAX 12Core,2.0 گیگا هرتز,,32 گیگابایت,unified memory,1 ترابایت,SSD,Apple,دارای 38 هسته پردازش گرافیکی,,134276
apple,"
لپ تاپ اپل مک بوک ایر مدل MQD32
","
MacBook Air 2017 MQD32 13.3 inch Laptop
",16288000,19500000,18 * 226 * 325 میلیمتر,1.34,مک‌بوک,13.3,900 * 1440,,INTEL,Core i5,1.8 گیگاهرتز,2.9 گیگا هرتز,,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,HD Graphics 6000,,51807
apple,"
لپ تاپ اپل مک بوک پرو 2019 مدل MUHN2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2019 MUHN2 Core i5 13 inch with Touch Bar and Retina Display Laptop
",32500000,33000000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,1.4 گیگاهرتز,3.9 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,128 گیگابایت,SSD,Intel,Intel Iris Plus Graphics 645,,73494
apple,"
لپ تاپ اپل مک بوک پرو 2019 مدل MV912 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2019  MV912 Core i9 15.4 inch with Touch Bar and Retina Display Laptop
",69300000,70300000,15 * 240 * 349 میلیمتر,1.83,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i9,2.3 گیگا هرتز,4.8 گیگاهرتز,,16 گیگابایت,DDR4,512 گیگابایت,SSD,AMD,Radeon Pro 560X GDDR5 ,4 گیگابایت,71664
apple,"
لپ تاپ 16 اینچ اپل مک بوک پرو 2019 مدل MVVJ2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 16-inch MVVJ2 Core i7 with Touch Bar and Retina Display Laptop
",39330000,40330000,16 * 245 * 357 میلیمتر,6.968171408250355,مک‌بوک,15.356340405014462,Retina displayLED‑backlit display with IPS,3072‑by‑1920 native resolution at 226 pixels ,INTEL,Core i7,2.6 گیگا هرتز,4.5 گیگاهرتز,,16 گیگابایت,DDR4,512 گیگابایت,SSD,AMD,AMD Radeon Pro 5300M with 4GB of GDDR6Intel UHD Graphics 630,4 گیگابایت,87057
apple,"
لپ تاپ اپل مک بوک پرو مدل MPXT2 دارای صفحه نمایش رتینا
","
MacBook Pro 2017 MPXT2 13 inch with Retina Display Laptop
",63100000,64100000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.3 گیگا هرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Iris Plus Graphics 640,,51799
apple,"
لپ تاپ اپل مک بوک پرو مدل MR932 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2018 MR932 15.4 inch with Touch Bar and Retina Display Laptop
",12450000,12500000,15 * 241 * 351 میلیمتر,1.82,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.2 گیگا هرتز,4.1 گیگاهرتز,,16 گیگابایت,DDR4,256 گیگابایت,SSD,AMD,Radeon Pro 555X GDDR5,4 گیگابایت,66954
apple,"
لپ تاپ اپل مک بوک پرو مدل MPXQ2 دارای صفحه نمایش رتینا
","
MacBook Pro 2017 MPXQ2 13 inch with Retina Display Laptop
",30999000,65599000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.3 گیگا هرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,Iris Plus Graphics 640,,51665
apple,"
لپ تاپ اپل مک بوک ایر مدل MQD42
","
MacBook Air 2017 MQD42 13.3 inch Laptop
",16855000,17555000,18 * 226 * 325 میلیمتر,1.34,مک‌بوک,13.3,900 * 1440,,INTEL,Core i5,1.8 گیگاهرتز,2.9 گیگا هرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,HD Graphics 6000,,51808
apple,"
لپ تاپ اپل مک بوک ایر 2019 مدل MVFH2
","
MacBook Air 2019 MVFH2 13.3 inch with Retina Display Laptop
",21250000,21300000,305 * 15 * 305 میلیمتر,1.25,مک‌بوک,13.3,IPS,1600 * 2560,INTEL,Core i5,1.6 گیگاهرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,UHD Graphics 617,,73135
apple,"
لپ تاپ اپل مک بوک پرو 2019 مدل MUHP2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2019 MUHP2 Core i5 13 inch with Touch Bar and Retina Display Laptop
",34433000,35433000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,1.4 گیگاهرتز,3.9 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,256 گیگابایت,SSD,AMD,Intel Iris Plus Graphics 645,,74293
apple,"
لپ تاپ اپل مک بوک پرو مدل MR942 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2018  MR942 15.4 inch with Touch Bar and Retina Display Laptop
",35888000,20099000,15 * 241 * 351 میلیمتر,1.82,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.6 گیگا هرتز,4.3 گیگاهرتز,,16 گیگابایت,DDR4,512 گیگابایت,SSD,AMD,Radeon Pro 560X GDDR5,4 گیگابایت,66953
apple,"
لپ تاپ اپل مک بوک ایر 2019 مدل MVFJ2
","
MacBook Air 2019 MVFJ2 13.3 inch with Retina Display Laptop
",17083000,17233000,305 * 15 * 305 میلیمتر,1.25,مک‌بوک,13.3,IPS,1600 * 2560,INTEL,Core i5,1.6 گیگاهرتز,3.6 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,256 گیگابایت,SSD,Intel,UHD Graphics 617,,73546
apple,"
لپ تاپ اپل مک بوک پرو 2019 مدل MV962 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2019  MV962 Core i5 13 inch with Touch Bar and Retina Display Laptop
",16855000,17555000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.4 گیگا هرتز,4.1 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,256 گیگابایت,SSD,AMD,Intel Iris Plus Graphics 655,,72074
apple,"
لپ تاپ 16 اینچ اپل مک بوک پرو 2019 مدل MVVK2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 16-inch MVVK2 Core i9 with Touch Bar and Retina Display Laptop
",16090000,16390000,16 * 245 * 357 میلیمتر,6.968171408250355,مک‌بوک,15.356340405014462,Retina displayLED‑backlit display with IPS,3072‑by‑1920 native resolution at 226 pixels ,INTEL,Core i9,2.3 گیگا هرتز,4.8 گیگاهرتز,,16 گیگابایت,DDR4,1 ترابایت,SSD,AMD,AMD Radeon Pro 5500M with 4GB of GDDR6Intel UHD Graphics 630,4 گیگابایت,87059
apple,"
لپ تاپ اپل مک بوک پرو مدل MPTT2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2017 MPTT2 15.4 inch with Touch Bar and Retina Display Laptop
",22550000,57888000,15 * 241 * 351 میلیمتر,1.8,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.9 گیگا هرتز,3.9 گیگاهرتز,,16 گیگابایت,DDR3,512 گیگابایت,SSD,AMD Radeon ,Pro 560,4 گیگابایت,51806
